window_length_fraction,hop_fraction,window_function,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,p_time,p_treatment,p_sex,p_order
0.3,0.2,blackman,2.5496094038461155,5.60929426722412,8.668539127610913,9.581266030990863,74.61416686950994,0.028971028971028972,0.007992007992007992,0.000999000999000999,0.05194805194805195
0.3,0.1,boxcar,2.00608438151672,6.662004963242397,9.950077213374803,7.329286063416483,75.2777762770536,0.07392607392607392,0.004995004995004995,0.000999000999000999,0.2867132867132867
0.3,0.1,hann,1.9631031816533695,5.599870632392177,8.885142214638158,9.58444536314188,73.82697594557793,0.06893106893106893,0.006993006993006993,0.000999000999000999,0.04595404595404595
0.3,0.1,blackman,2.8086225310348403,5.475433665516202,8.354127041854378,9.99139643803672,74.29427047732472,0.025974025974025976,0.006993006993006993,0.000999000999000999,0.04295704295704296
0.25,1,boxcar,6.459874158118946,6.403241257931966,9.206243653467453,6.467636649934949,77.84386460036237,0.001998001998001998,0.006993006993006993,0.000999000999000999,0.44155844155844154
0.25,1,hann,7.14109840253626,5.1199125568795925,7.519451581939182,5.837263874604011,80.6024930398195,0.000999000999000999,0.00999000999000999,0.000999000999000999,0.6033966033966034
0.25,1,blackman,6.267962043921297,5.112379806148621,5.716120919651965,5.242206523252058,79.95040163673617,0.000999000999000999,0.014985014985014986,0.002997002997002997,0.7022977022977023
0.25,0.9,boxcar,2.040237602276858,5.55696314612403,8.092827287828555,6.470295421989487,81.40603923659118,0.0939060939060939,0.008991008991008992,0.000999000999000999,0.4855144855144855
0.25,0.9,hann,3.448783420557006,5.114157780959698,7.269838626250097,5.376334275790454,82.1439956516606,0.016983016983016984,0.02197802197802198,0.000999000999000999,0.7042957042957043
0.25,0.9,blackman,8.663097476437787,4.6469562288373,5.264833326483619,5.85922636069037,78.7348313802645,0.000999000999000999,0.02197802197802198,0.000999000999000999,0.5544455544455544
0.25,0.8,boxcar,1.689067425530948,5.706274888568887,7.003646061601733,12.167371354842043,79.25819936443187,0.16083916083916083,0.00999000999000999,0.000999000999000999,0.025974025974025976
0.25,0.8,hann,1.734798536795414,5.573868421962266,7.198826159964271,11.226834141850254,76.94870784444801,0.12087912087912088,0.008991008991008992,0.000999000999000999,0.029970029970029972
0.25,0.8,blackman,1.6782360502342177,5.597117111990241,7.2236776782986585,11.126872847220579,76.89141646360946,0.12987012987012986,0.01098901098901099,0.001998001998001998,0.03196803196803197
0.25,0.7,boxcar,1.6424374890240967,5.696793934963096,10.452563804286234,6.2596117317055,79.59291145242416,0.14985014985014986,0.015984015984015984,0.000999000999000999,0.4985014985014985
0.25,0.7,hann,3.393180394059429,5.02340333596094,9.051863082379224,10.827519035158353,74.0475321575094,0.01898101898101898,0.011988011988011988,0.000999000999000999,0.01898101898101898
0.25,0.7,blackman,5.18377171765705,4.648834056910154,7.822531630966115,11.145546114906988,74.59686144109793,0.000999000999000999,0.025974025974025976,0.000999000999000999,0.016983016983016984
0.25,0.6,boxcar,5.202897319664763,7.007002307384688,7.657837728993609,7.398275324651772,80.24641798038208,0.001998001998001998,0.005994005994005994,0.000999000999000999,0.3786213786213786
0.25,0.6,hann,4.926080764545669,4.256135843130244,7.087417083929992,6.4682568987256275,79.02492163475777,0.001998001998001998,0.024975024975024976,0.001998001998001998,0.41058941058941056
0.25,0.6,blackman,4.4404045959916765,4.548729742241518,6.814792766243312,6.9894433189088865,79.82732221177555,0.003996003996003996,0.016983016983016984,0.000999000999000999,0.32867132867132864
0.25,0.5,boxcar,4.2624289995261915,6.1274651522890595,9.634448029282133,6.798635928055466,75.85783336566149,0.003996003996003996,0.001998001998001998,0.000999000999000999,0.3386613386613387
0.25,0.5,hann,4.741388665282225,5.637239575560601,7.646353081608052,8.521347277694703,76.10461630199167,0.000999000999000999,0.011988011988011988,0.000999000999000999,0.11688311688311688
0.25,0.5,blackman,4.421750514115616,5.744350723167771,6.61404536849718,9.376302236338256,76.16203009407747,0.005994005994005994,0.004995004995004995,0.000999000999000999,0.055944055944055944
0.25,0.4,boxcar,1.6476431110965695,6.39276553279888,8.779272850113578,8.559443814546638,76.89454317190118,0.14485514485514486,0.005994005994005994,0.000999000999000999,0.16383616383616384
0.25,0.4,hann,3.0515992513987005,4.914448564050087,8.719498977359681,10.468384719704924,72.9652221434863,0.02197802197802198,0.007992007992007992,0.000999000999000999,0.016983016983016984
0.25,0.4,blackman,4.1619979862189505,4.530296391386033,7.3460041833112655,10.28070878614574,74.84025582855296,0.002997002997002997,0.016983016983016984,0.000999000999000999,0.030969030969030968
0.25,0.3,boxcar,3.447829662244739,6.831670047328142,8.995195953305172,7.273182953228311,77.94713942430735,0.014985014985014986,0.003996003996003996,0.000999000999000999,0.33966033966033965
0.25,0.3,hann,4.004560057145976,4.7541427612404625,8.168247042704316,7.932450702814692,76.77294628817002,0.002997002997002997,0.024975024975024976,0.000999000999000999,0.18681318681318682
0.25,0.3,blackman,6.519394955502858,4.8489280565943025,7.180294108833675,8.690213133664539,76.4781987430607,0.000999000999000999,0.005994005994005994,0.001998001998001998,0.09290709290709291
0.25,0.2,boxcar,3.0679019454652683,6.41112746854398,9.047818784502947,8.102912769165679,76.5272092078754,0.025974025974025976,0.005994005994005994,0.000999000999000999,0.20679320679320679
0.25,0.2,hann,3.557115468688985,4.9527469996344955,8.092363997614397,9.100968321087091,75.00996006086315,0.005994005994005994,0.013986013986013986,0.000999000999000999,0.07092907092907093
0.25,0.2,blackman,3.9795916571358494,4.950128949049789,7.407764035688727,9.464753847925929,75.57869820282046,0.007992007992007992,0.01098901098901099,0.000999000999000999,0.03796203796203796
0.25,0.1,boxcar,2.332350233880314,6.252127967093729,9.363954977190197,8.264275570753076,75.78335983641887,0.053946053946053944,0.006993006993006993,0.000999000999000999,0.16183816183816183
0.25,0.1,hann,3.3836009891313927,5.151545478886223,8.127793900935016,9.179670667665935,75.24620701137229,0.012987012987012988,0.008991008991008992,0.000999000999000999,0.06793206793206794
