window_length_fraction,hop_fraction,window_function,Mean_SS,Mean_perc_SS,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,SS_null,F_time,F_treatment,F_sex,F_order,F_residuals,F_null,p_time,p_treatment,p_sex,p_order,p_null,dist_time,dist_treatment,dist_sex,dist_order,dist_null
1,0.7,hann,109132.60003407825,37.98666478851804,0.5483304079831285,7.3473778028271655,2.761164502948057,2.3713875306387795,3.5305337007579167,57.4976711100738,0.7724619482692714,5.17531919588244,3.8897979765237403,0.7105212741422489,1.1135662034845304,nan,0.47152847152847155,0.001998001998001998,0.03696303696303696,0.7972027972027972,0.4165834165834166,0.0013056560015022494,-0.10973121480229359,-0.0041072795730883,-0.24882876192971728,-0.14332023406410233
1,0.7,blackman,108944.51210685911,38.925568710432934,0.6239835318417456,6.052191359338279,3.044955315850031,1.7371278544503999,4.546358359276237,55.03788180399766,0.9183250594413362,4.4535462125178755,4.4813021958620824,0.9558482138144535,0.8521849048840766,nan,0.41858141858141856,0.005994005994005994,0.028971028971028972,0.5574425574425574,0.5994005994005994,-0.005356685321968675,-0.10918356234803463,-0.001597652996807728,-0.23527333642665746,-0.08572653504452159
1,0.6,boxcar,115569.82591009386,41.23121495056833,0.5471637235196128,4.6197730172034515,3.365102122902866,0.7911255942275313,3.506673257413699,51.52145401357142,0.8602292472843276,3.631512556836129,5.2904809690218135,0.7875790755209044,0.4145921626846311,nan,0.4145854145854146,0.005994005994005994,0.006993006993006993,0.6823176823176823,0.9230769230769231,0.023198889892741856,-0.08573832275008424,0.003453285936368419,-0.2318194292609376,-0.13434843459503212
1,0.6,hann,108559.92628053567,37.78732961367376,0.7989523862343318,6.867485668544106,3.17839848003247,2.4800489416982567,3.536645985955454,57.6060414617132,1.1234089627212558,4.828194448335639,4.4691541086665305,0.71041240415925,1.1624010212602016,nan,0.33966033966033965,0.003996003996003996,0.022977022977022976,0.7832167832167832,0.4275724275724276,-0.007825643540610801,-0.1013762093328028,-0.0023834298566254683,-0.22058777780953787,-0.17082832772947684
1,0.6,blackman,118616.07986357105,42.38119275216744,0.5473032813411752,6.056831471110326,2.1725037612599483,2.3706251358974173,4.461801506873502,55.24179073591997,0.8025005199516351,4.440509102114701,3.185501453116955,0.9346079616334378,1.1586677009659458,nan,0.4825174825174825,0.004995004995004995,0.07292707292707293,0.6323676323676324,0.5094905094905094,0.00023430986905239337,-0.10865541154519576,0.0018680306966826494,-0.2396461518271611,-0.08911075160887284
1,0.5,boxcar,125679.77852430489,44.83808747195531,0.9445038975882244,4.833919434303042,3.456329728494991,1.7704643424675235,3.8556345339880367,50.53905115119392,1.513776257408799,3.8737121617814214,5.539532334521886,0.8827866489638653,0.9458534768216333,nan,0.18581418581418582,0.008991008991008992,0.008991008991008992,0.5654345654345654,0.5184815184815185,0.02244862471977721,-0.08993877092367158,0.0017288430376509723,-0.23479908631007104,-0.10411152500027014
1,0.5,hann,111167.8943634194,38.69510611045586,0.622263647195332,6.906155593420658,2.665916805270449,0.8939203296618558,3.831850286649935,58.720898997386506,0.8583546281378492,4.763198559783379,3.6773834344143337,0.7550971229229864,0.4110265563533747,nan,0.43356643356643354,0.003996003996003996,0.03596403596403597,0.7512487512487512,0.9120879120879121,-0.0068186643228473455,-0.10335625331612108,-0.0026729421507345487,-0.24659385095557385,-0.10746366449258475
1,0.5,blackman,104731.90397540329,37.42041563663448,0.3862422766769759,7.291874071830328,3.023271296661447,1.7057725452100234,4.581933262721992,55.415003389586346,0.5645695659510558,5.329258898225122,4.419109628270749,0.9567718167568259,0.8311081097817907,nan,0.5814185814185814,0.007992007992007992,0.01998001998001998,0.5704295704295704,0.6603396603396603,-0.001478965871008907,-0.10530529589479021,-0.004438217757659654,-0.23375470225861206,-0.09960084971054876
0.5,1,boxcar,225118.7669632186,61.31582007917201,1.0738622502177149,2.465053839299983,4.277092708072001,1.9903000372372373,2.840514659426913,27.42111708894559,3.172111551308781,3.640795528782311,12.634223041682572,1.198667887272355,1.9597342016043948,nan,0.024975024975024976,0.004995004995004995,0.000999000999000999,0.25374625374625376,0.06493506493506493,-0.010266774019040158,-0.06609748293961218,0.012966635292684736,-0.15135917353224146,-0.09017796351790969
0.5,1,hann,235447.2670232384,61.590416721240395,0.5060816826154754,2.8113966110084934,3.7848719945148144,0.7758470775585309,1.983938686973731,29.840329858150188,1.3737320092209813,3.815693837403924,10.273835209364023,0.7693281178706591,0.701998643904364,nan,0.23776223776223776,0.003996003996003996,0.000999000999000999,0.7342657342657343,0.7842157842157842,-0.014562892132872221,-0.08761344974577488,0.007997540194642497,-0.17205992114832366,-0.0610674525300642
